idpozo,pet_2024,pet_2025,gas_2024,gas_2025,var_pet,var_gas
163038,0.0,0.0,75693.422,42545.6,,-43.79
163039,0.0,0.0,67124.365,32879.046,,-51.02
163040,0.0,0.0,0.0,0.0,,
163041,165.63070299999998,19.842736000000002,15.572881,1.305646,-88.02,-91.62
163042,10.958,0.0,3512.0243,2356.8404,-100.0,-32.89
163043,644.63003,483.01524,11705.9432,8342.3956,-25.07,-28.73
163044,0.0,0.016389,9.591462,6.768307,,-29.43
163045,0.0,0.803075,469.98168,331.64706,,-29.43
163046,0.0,0.819464,479.57316000000003,338.41537,,-29.43
163047,106.572113,140.53818,1083.33458,797.19245,31.87,-26.41
163048,2944.73,1686.65,34.66,36.44,-42.72,5.14
163049,274.21112,184.96623,448.9791,294.00169,-32.55,-34.52
163050,112.001732,76.511719,571.42795,374.18399,-31.69,-34.52
163051,1052.11838,136.194522,39229.306,13206.5568,-87.06,-66.33
163052,1597.6784499999999,432.820046,58626.486,26919.898,-72.91,-54.08
163053,1123.93838,273.961432,41530.498,16168.498599999999,-75.62,-61.07
163054,20.51495,17.190412,22889.7984,19092.1452,-16.21,-16.59
163055,360.12,0.0,0.0,0.0,-100.0,
163057,728.67,559.21,0.0,0.0,-23.26,
163058,1396.10005,436.854962,1202.75524,406.566131,-68.71,-66.2
163059,1483.99,1860.44,104.91,59.6,25.37,-43.19
163060,1544.41,1178.63,0.0,50.45,-23.68,
163061,1740.3,1146.99,252.83,240.66,-34.09,-4.81
163063,1929.02,1753.44,186.44,202.07,-9.1,8.38
163064,2665.38,2295.73,643.74,493.66,-13.87,-23.31
163065,8277.42,9373.52,1327.14,2079.83,13.24,56.72
163066,14199.48,4261.15,2028.11,1032.79,-69.99,-49.08
163067,26543.08,9962.17,3476.8,1624.25,-62.47,-53.28
163068,19429.329999999998,13103.859999999999,3113.47,1269.84,-32.56,-59.21
163069,12095.53,10514.1,1552.19,1542.81,-13.07,-0.6
163070,6396.02,4632.98,967.24,667.64,-27.56,-30.97
163071,3897.75,4946.8,451.42,544.91,26.91,20.71
163072,7413.26,4977.54,1111.2,657.4,-32.86,-40.84
163073,6475.2,9112.09,950.82,996.97,40.72,4.85
163074,6584.26,5837.95,1908.1299999999999,1612.83,-11.33,-15.48
163075,1224.63,437.25,22739.56,17037.3,-64.3,-25.08
163076,944.05,579.24,0.0,0.0,-38.64,
163077,1550.19,1159.91,89.33,66.53,-25.18,-25.52
163078,277.71,153.72,16.15,10.43,-44.65,-35.42
163079,14.620000000000001,8.11,0.86,0.56,-44.53,-34.88
163080,612.75,1592.8,507.07,858.28,159.94,69.26
163081,612.75,1592.8,507.07,858.28,159.94,69.26
163082,1171.012,1460.893,6.640000000000001,22.552,24.75,239.64
163083,1567.369483,1586.7455,171.899030956,156.34159,1.24,-9.05
163084,1984.820829,1682.1277,126.235434084,156.34647,-15.25,23.85
163085,0.0,0.0,0.0,0.0,,
163086,0.0,0.0,0.0,0.0,,
163087,12407.6649,7404.1241,1295.14873,940.18792,-40.33,-27.41
163088,2390.2633,1331.19709,22.421393000000002,17.182156,-44.31,-23.37
163089,1111.1987199999999,693.36198,1636.28123,247.851381,-37.6,-84.85
163090,2324.7885,2330.1606,12.00488,0.221234,0.23,-98.16
163091,0.0,0.0,0.0,0.0,,
163092,2852.2524,1508.4868999999999,50.985551,53.544663,-47.11,5.02
163093,3518.8537,2377.7921,60.257889,21.427707,-32.43,-64.44
163094,10470.26,8659.6966,880.54677,1283.04104,-17.29,45.71
163095,8229.8491,6546.8977,111.232641,74.823956,-20.45,-32.73
163096,905.43545,1014.43337,97.775134,598.3467850000001,12.04,511.96
163097,1785.2348,1116.22624,73.095714,53.270408,-37.47,-27.12
163098,1854.6100999999999,1199.69815,137.16254800000002,119.017867,-35.31,-13.23
163099,788.30052,498.65631,44.660334999999996,5.632773,-36.74,-87.39
163100,637.0209199999999,897.51485,13337.9555,10467.3073,40.89,-21.52
163101,8238.3595,6334.2449,704.7591,541.82359,-23.11,-23.12
163102,621.78456,1115.6439,7231.5082999999995,15758.016,79.43,117.91
163103,8798.35,7578.42,1257.69,1141.05,-13.87,-9.27
163104,7901.43,8242.95,877.07,1233.71,4.32,40.66
163105,9901.82,6626.07,1179.15,864.05,-33.08,-26.72
163106,6877.2,5565.03,940.12,642.99,-19.08,-31.61
163107,4144.58,4539.06,0.0,0.0,9.52,
163108,580.77,383.19,17.32,10.93,-34.02,-36.89
163109,17.85627,9.75665,20495.4654,9735.6582,-45.36,-52.5
163110,13.212867,6.88031,14105.9086,7762.3643,-47.93,-44.97
163112,252.533831,257.34592,654.67369,715.46778,1.91,9.29
163113,0.0,0.0,0.0,0.0,,
163114,26.684936,14.586355000000001,27777.771,14795.85009,-45.34,-46.73
163115,26.391449,28.089052000000002,27062.6207,31399.1383,6.43,16.02
163116,0.0,0.0,0.0,0.0,,
163117,233.34134,244.03675,1826.0250999999998,1399.0203,4.58,-23.38
163118,311.1324,395.01729,108.052388,116.151822,26.96,7.5
163119,12.963851,16.459054000000002,567.27505,609.79705,26.96,7.5
163120,1110.34,1071.31,13086.279999999999,10113.59,-3.52,-22.72
163121,1431.72,627.06,667.4,719.65,-56.2,7.83
163123,1068.25,651.95,0.0,0.0,-38.97,
163124,1.696205,8.231802,22.160073,49.637204,385.31,123.99
163125,404.85449,257.95325,6942.5347,5003.4107,-36.28,-27.93
163126,493.8314,502.61638,52.364915,15.561186,1.78,-70.28
163127,1209.03541,1230.5436,66.646247,19.805146,1.78,-70.28
163128,1765.70307,1492.3053,45.902547999999996,39.502132,-15.48,-13.94
163129,0.0,0.0,0.0,0.0,,
163130,0.0,0.0,0.0,0.0,,
163131,0.0,0.0,0.0,0.0,,
163132,31.304991,27.402594,5033.9344,2307.7903,-12.47,-54.16
163133,378.34155,299.42745,4982.3083,3638.1174,-20.86,-26.98
163134,2371.902,1583.806,12773.661,8483.956,-33.23,-33.58
163135,6194.218,4339.66,32895.882,22199.176,-29.94,-32.52
163136,4425.581,3219.8269999999998,22320.57,16350.463,-27.25,-26.75
163137,3474.7799999999997,2218.61,0.0,0.0,-36.15,
163138,16148.554,8146.356,3599.038,1182.865,-49.55,-67.13
163139,12592.239,9197.382,2902.921,1376.9859999999999,-26.96,-52.57
163140,13606.411,8838.811,3249.446,1267.483,-35.04,-60.99
163141,12672.278,7823.861,2761.857,1151.851,-38.26,-58.29
163142,298.20727,197.32692,21268.804,14333.613,-33.83,-32.61
163143,39.230051,22.865145,42823.5543,24586.050886,-41.72,-42.59
163144,20.06079,12.055364,21764.533,13149.2024,-39.91,-39.58
163145,10.113375,4.95849,10210.332,5430.03742,-50.97,-46.82
163146,0.0,0.0,0.0,0.0,,
163147,0.0,0.0,0.0,0.0,,
163148,5726.221,3544.1861,659.79085,528.15317,-38.11,-19.95
163149,1813.9224,4876.1411,1036.87073,14511.2333,168.82,1299.52
163150,4134.56272,5162.5317,41982.4213,36455.513,24.86,-13.16
163151,3272.20754,3001.8655,36671.7402,27888.618,-8.26,-23.95
163152,4000.977,1850.793623,50435.781,17035.647097,-53.74,-66.22
163153,4725.4169999999995,3404.3824,52290.367,27598.983,-27.96,-47.22
163154,3690.4533,3619.55653,50004.373,32785.883499999996,-1.92,-34.43
163155,1648.1373780000001,133.198292,12331.3364,4610.87033,-91.92,-62.61
163156,5881.59,5060.6900000000005,3665.42,5338.11,-13.96,45.63
163157,1911.96,1559.3899999999999,196.99,167.82999999999998,-18.44,-14.8
163158,1106.36,968.9,208.03,198.95999999999998,-12.42,-4.36
163159,0.0,0.0,0.0,0.0,,
163161,18321.38,11934.64,3821.57,1637.1100000000001,-34.86,-57.16
163162,24295.3,17821.52,3805.4300000000003,2239.67,-26.65,-41.15
163163,9187.76,7881.37,1311.49,1142.63,-14.22,-12.88
163164,12218.02,7806.55,2505.35,2220.95,-36.11,-11.35
163165,9781.41,3095.1200000000003,1972.88,388.38,-68.36,-80.31
163166,0.0,589.03,0.0,177.64,,
163167,10540.64,6981.08,2068.83,1235.8600000000001,-33.77,-40.26
163169,83.28,127.95,47093.08,45530.11,53.64,-3.32
163170,53.099999999999994,108.09,28476.91,34991.83,103.56,22.88
163171,2511.7599999999998,1626.0,22590.02,15604.09,-35.26,-30.92
163172,0.0,0.0,0.0,0.0,,
163173,2354.06,2605.88,29.9,33.18,10.7,10.97
163174,525.97,580.53,56.63,46.980000000000004,10.37,-17.04
163175,512.44,337.03,372.56,227.35999999999999,-34.23,-38.97
163176,219.61,144.43,159.68,97.43,-34.23,-38.98
163177,1168.26,652.8,19.04,10.14,-44.12,-46.74
163178,148.95514,153.722665,3541.2903,2199.689,3.2,-37.88
163179,34.056669,20.744103,34742.218,22837.0343,-39.09,-34.27
163180,4598.4107,2835.4666,208.070624,347.795459,-38.34,67.15
163181,0.0,0.0,0.0,0.0,,
163182,0.0,0.0,79604.329,38482.02856,,-51.66
163183,4984.0883,3770.2268,204.574391,45.556286,-24.35,-77.73
163184,4929.4328,4380.6864000000005,156.130068,41.478576,-11.13,-73.43
163185,0.0,0.0,0.0,0.0,,
163186,2246.377,2190.0999,0.0,0.0,-2.51,
163187,2265.1575000000003,1171.9434800000001,6.823212,6.2901180000000005,-48.26,-7.81
163188,0.0,0.0,122397.554,63332.115,,-48.26
163189,0.0,0.0,102994.427,48706.9625,,-52.71
163190,880.0423,927.43117,199.614866,84.893825,5.38,-57.47
163191,1455.27937,1583.55719,93.903573,89.455891,8.81,-4.74
163192,2141.2853999999998,1446.7955,14.947252,13.250277,-32.43,-11.35
163193,0.0,123.5545,672.661339,71.276741,,-89.4
163195,4298.4437,2376.8091999999997,224.27815,185.86754100000002,-44.71,-17.13
163196,49.410226,0.0,85.51906,0.0,-100.0,-100.0
163197,104.996732,0.0,181.72799,0.0,-100.0,-100.0
163198,192.319231,144.093497,139.619321,121.03653800000001,-25.08,-13.31
163200,36.206678999999994,73.810318,20398.7607,15053.7467,103.86,-26.2
163201,31.388808,21.249164,33709.534,23539.915,-32.3,-30.17
163203,940.80663,655.83959,274.97496,230.53658000000001,-30.29,-16.16
163204,4277.6251682,2273.0981423,140.385424,98.079375,-46.86,-30.14
163205,1856.6399999999999,1337.02,0.0,0.0,-27.99,
163206,1347.9099999999999,1501.8600000000001,0.0,0.0,11.42,
163207,1143.01912,831.33925,25.598999,22.504032000000002,-27.27,-12.09
163208,390.55,1448.66,0.0,0.0,270.93,
163209,152.02813,100.765309,3360.9350999999997,3544.3456,-33.72,5.46
163210,19.291416,10.829914,21677.751,12655.690999999999,-43.86,-41.62
163211,1955.73,3494.8,31.380000000000003,39.98,78.7,27.41
163212,750.24,530.8,18.66,9.87,-29.25,-47.11
163214,1049.99,755.67,11.5,0.8300000000000001,-28.03,-92.78
163215,789.0699999999999,673.11,44.82,71.03,-14.7,58.48
163216,8834.135,13164.995,13884.332999999999,20898.679,49.02,50.52
163217,4405.64,2651.68,25573.98,17118.59,-39.81,-33.06
163218,20.390245,8.894254,22240.444,10754.9369,-56.38,-51.64
163219,0.0,0.0,7972.724,17004.41,,113.28
163220,0.0,0.0,52042.33,51739.474,,-0.58
163221,0.0,0.0,89381.998,50123.704,,-43.92
163222,631.31874,390.04265,1698.20401,1477.7535,-38.22,-12.98
163223,1817.96,570.64,313.85,348.71000000000004,-68.61,11.11
163224,1196.55,2021.3200000000002,359.07,451.44,68.93,25.72
163225,0.0,0.0,0.0,0.0,,
163226,844.02,1373.02,66.06,80.1,62.68,21.25
163227,5023.27,4800.92,108.81,125.91,-4.43,15.72
163228,8090.95,7607.77,1023.44,831.78,-5.97,-18.73
163229,14697.2,10429.75,1260.93,965.91,-29.04,-23.4
163230,6413.75,8858.72,1115.42,1072.81,38.12,-3.82
163231,10686.96,4538.03,1478.31,498.67,-57.54,-66.27
163232,0.0,0.0,9894.98,8962.98,,-9.42
163233,2498.4,1663.71,25651.6,16694.57,-33.41,-34.92
163234,18322.15,24082.69,1522.09,1902.52,31.44,24.99
163235,17564.84,10310.35,1503.08,976.82,-41.3,-35.01
163236,16549.93,33253.72,1567.5,2727.07,100.93,73.98
163237,8930.58,10473.87,806.45,648.42,17.28,-19.6
163238,11752.44,11362.14,907.35,903.87,-3.32,-0.38
163239,1093.85,1174.78,34.79,57.68000000000001,7.4,65.79
163240,664.57,282.34000000000003,57.99,20.93,-57.52,-63.91
163241,88.46000000000001,322.58,17.19,25.23,264.66,46.77
163242,0.0,0.0,0.0,0.0,,
163243,51.13,14.63,109.43,50.01,-71.39,-54.3
163244,766.65,219.38,1641.1100000000001,750.05,-71.38,-54.3
163245,204.45,58.510000000000005,437.63,200.02,-71.38,-54.29
163246,25173.525999999998,17507.28,2951.309,2086.386,-30.45,-29.31
163247,9364.177,6433.301,1433.426,858.344,-31.3,-40.12
163248,432.848566,406.865671,85.264228,174.637257582,-6.0,104.82
163249,22232.56,17522.227,3088.277,2519.22,-21.19,-18.43
163250,19408.8,11114.314,3254.849,1748.2649999999999,-42.74,-46.29
163251,35736.735,18304.163,4588.5830000000005,2472.429,-48.78,-46.12
163252,1895.4695,1295.1229,62.528085,23.775862,-31.67,-61.98
163253,0.0,0.0,10959.817000000001,4822.278,,-56.0
163254,1612.03388,1475.21774,23.618825,12.119855,-8.49,-48.69
163255,9086.9036,4931.6018,770.582321,832.04437,-45.73,7.98
163256,0.0,0.0,61971.292,36227.613,,-41.54
163257,12508.3773,8584.3461,1186.54576,475.97891,-31.37,-59.89
163258,0.0,0.0,0.0,0.0,,
163259,874.06255,677.1226,79.40727,62.531841,-22.53,-21.25
163260,2007.5171,1269.01435,4.027783,7.184483,-36.79,78.37
163261,1129.41025,995.06897,1009.76184,1106.04622,-11.89,9.54
163262,0.0,0.0,0.0,0.0,,
163263,74.54297,27.282124,3242.6112,2727.6081,-63.4,-15.88
163264,1161.48588,771.47345,343.384707,22.811351000000002,-33.58,-93.36
163265,0.0,0.0,58082.273,24217.0285,,-58.31
163266,0.0,0.0,0.0,0.0,,
163267,3101.4405,2682.1216,4.916472,3.5645599999999997,-13.52,-27.5
163268,2591.8105,1895.9219,58.288685,53.031541,-26.85,-9.02
163269,0.0,0.0,70177.815,34806.2706,,-50.4
163270,1879.7847,1171.89505,77.403441,87.77291,-37.66,13.4
163271,103.0,46.949,16.0,3.0,-54.42,-81.25
163272,684.388938,409.59405,402.20867300000003,106.69203,-40.15,-73.47
163275,224.41853815899998,92.612507139,2429.1333902,786.46702164,-58.73,-67.62
163276,2163.0301,1389.4553,176.78517,148.279311,-35.76,-16.12
163277,610.08539,391.89765,49.862485,41.82237,-35.76,-16.12
163278,8.521028,17.504469,648.71408,627.149162,105.43,-3.32
163279,59.316584,73.506611,550.91934,423.02885000000003,23.92,-23.21
163280,64.154031,75.40009599999999,531.063365,453.44236,17.53,-14.62
163281,14.617624,14.105679,16004.6225,14746.2177,-3.5,-7.86
163282,20.254821,12.364086,20533.528,13780.8241,-38.96,-32.89
163283,20.212411,11.1303,20278.566,13511.8828,-44.93,-33.37
163284,254.27676,184.08591,16574.565,11757.6744,-27.6,-29.06
163286,833.97,591.09,18.32,8.86,-29.12,-51.64
163287,727.79,631.49,37.86,63.95,-13.23,68.91
163288,292.06,157.17,1859.44,1207.94,-46.19,-35.04
163289,1493.8928700000001,1031.03461,1677.97913,1095.28752,-30.98,-34.73
163290,2986.41,2068.53,0.0,0.0,-30.74,
163291,592.69,531.58,0.0,0.0,-10.31,
163292,1177.49,600.07,661.91,469.08,-49.04,-29.13
163293,1554.0593099999999,803.309949,59726.936,49027.282,-48.31,-17.91
163294,2716.69167,1254.64273,101784.249,76045.389,-53.82,-25.29
163295,1295.92424,614.660573,48276.823000000004,36763.431,-52.57,-23.85
163296,0.0,0.0,0.0,0.0,,
163297,2697.333,2261.678,54.572,38.368,-16.15,-29.69
163298,18475.25,29110.39,1782.32,2685.55,57.56,50.68
163299,5590.8,0.0,549.29,0.0,-100.0,-100.0
163300,4572.45,0.0,398.49,0.0,-100.0,-100.0
163301,7286.59,0.0,689.13,0.0,-100.0,-100.0
163302,4747.8,5348.99,607.27,473.06,12.66,-22.1
163303,5829.96,6137.01,628.22,523.91,5.27,-16.6
163304,4813.7300000000005,4474.43,425.95,390.29,-7.05,-8.37
163305,1613.19,1576.46,97.22,93.5,-2.28,-3.83
163306,1839.34,1426.44,109.57,87.4,-22.45,-20.23
163307,283.41574,356.42791,3823.0486,2348.9309,25.76,-38.56
163310,2098.891,1132.92122,0.0,0.0,-46.02,
163311,0.0,0.0,0.0,0.0,,
163312,0.0,0.0,0.0,0.0,,
163313,0.0,0.0,0.0,0.0,,
163314,0.0,0.0,0.0,0.0,,
163315,0.0,0.0,0.0,0.0,,
163316,432.28,188.81,47.53,128.19,-56.32,169.7
163317,2385.6,1949.31,384.57,186.57,-18.29,-51.49
163318,380.14,214.09425002758124,51.13,26.71924155473843,-43.68,-47.74
163319,5956.51,3310.915777929834,1374.8400000000001,1306.719417030982,-44.42,-4.95
163320,1184.9,900.8299999999999,19.19,7.9799999999999995,-23.97,-58.42
163321,35.93,34.76,80457.41,55992.0,-3.26,-30.41
163322,37.57,37.51,101166.01,84532.34,-0.16,-16.44
163323,36.019999999999996,46.91,98676.8,88959.62,30.23,-9.85
163324,3284.52,4121.71,342.04,637.74,25.49,86.45
163325,219.18,203.989,120.67,120.7496,-6.93,0.07
163326,29959.47,18589.51,5149.91,4939.08,-37.95,-4.09
163327,19382.01,22514.64,3951.13,5717.16,16.16,44.7
163328,26402.43,13826.17,5410.41,5157.85,-47.63,-4.67
163329,25421.91,10907.05,5525.93,3442.7799999999997,-57.1,-37.7
163330,29836.31,18761.93,3799.63,3789.39,-37.12,-0.27
163331,23679.59,14217.119999999999,2315.9300000000003,1665.96,-39.96,-28.07
163332,19014.37,10865.94,1657.44,988.99,-42.85,-40.33
163333,19945.27,9763.19,1782.79,977.6,-51.05,-45.16
163334,14432.19,11476.31,1223.85,1053.62,-20.48,-13.91
163335,2475.36,1895.53,16736.09,25400.5,-23.42,51.77
163337,115.66,0.0,83.73,0.0,-100.0,-100.0
163338,1897.79,749.22,116.84,51.2,-60.52,-56.18
163339,1119.34,807.71,76.66,80.07,-27.84,4.45
163340,1526.99,407.19,118.06,45.97,-73.33,-61.06
163341,315.4,230.82999999999998,28.79,15.99,-26.81,-44.46
163342,0.0,0.0,0.0,0.0,,
163343,0.0,0.0,0.0,0.0,,
163344,0.0,0.0,0.0,0.0,,
163345,0.0,0.0,0.0,0.0,,
163346,0.0,0.0,0.0,0.0,,
163347,3504.92,3153.86,190.7,0.0,-10.02,-100.0
163348,0.0,0.0,0.0,0.0,,
163349,2581.69,2005.67,0.0,0.0,-22.31,
163350,1920.08,664.88,0.0,0.0,-65.37,
163351,1080.04,373.99,0.0,0.0,-65.37,
163352,505.45,375.71,0.0,0.0,-25.67,
163353,150.99,112.23,0.0,0.0,-25.67,
163354,111.58,120.44,73.35,75.09,7.94,2.37
163355,334.68,361.31,220.06,225.3,7.96,2.38
163356,111.57,120.44,73.35,75.09,7.95,2.37
163357,18341.88,12313.65,7464.74,5143.73,-32.87,-31.09
163358,4102.732,2805.1691,71.856502,52.938702,-31.63,-26.33
163359,2999.6331,2845.7766,39.742764,15.286528,-5.13,-61.54
163360,2675.5388,1380.76755,634.68593,110.6315,-48.39,-82.57
163361,289.70278,234.822662,32.252338,108.20194000000001,-18.94,235.49
163362,420.27481,213.773041,33.164228,27.909396,-49.13,-15.84
163363,2199.26638,1291.18596,66.432362,9.495843,-41.29,-85.71
163364,10890.4666,5530.7355,522.8802,84.333441,-49.21,-83.87
163365,2376.8603,1428.398,140.256604,84.1938,-39.9,-39.97
163366,2765.3818,2502.4274,29.597526000000002,17.928028,-9.51,-39.43
163367,2787.7297,2069.9495,18.617721,13.961969,-25.75,-25.01
163368,673.8244100000001,441.14422,18.092704,21.19026,-34.53,17.12
163369,3098.6402,1815.88085,321.88653999999997,251.04075,-41.4,-22.01
163370,2655.7795,3059.5403,0.0,19.668178,15.2,
163371,3439.1443,3167.7999,55087.865,43701.195,-7.89,-20.67
163373,693.88746,730.96744,94.656806,69.63446,5.34,-26.43
163374,523.45893,555.39521,2271.7633,1671.2271,6.1,-26.43
163375,6262.722,4042.154,27148.293,16963.835,-35.46,-37.51
163376,7403.882,3269.944,31709.432,13860.451000000001,-55.83,-56.29
163377,7822.929,4341.722,32730.17,20484.767,-44.5,-37.41
163378,117.64511,73.723274,2294.5796,1927.0551,-37.33,-16.02
163379,261.855224,164.09374499999998,538.23472,452.02529,-37.33,-16.02
163380,3330.94,2918.65,14.84,31.62,-12.38,113.07
163381,382.267716,110.74458,16258.614,14220.487000000001,-71.03,-12.54
163382,526.38,365.51,0.0,0.0,-30.56,
163383,4250.26,2993.191,76.858,27.309,-29.58,-64.47
163384,748.372,592.919,11.119,15.997,-20.77,43.87
163385,0.0,0.0,0.0,0.0,,
163386,2250.161,1776.862,0.133,0.0,-21.03,-100.0
163387,6748.039,8589.763,299.097,253.195,27.29,-15.35
163388,0.0,0.0,0.0,0.0,,
163389,3061.211,3647.038,108.54899999999999,88.669,19.14,-18.31
163390,1258.494,1434.163,32.793,28.333,13.96,-13.6
163391,0.0,0.0,0.0,0.0,,
163392,23996.048,15821.606,7337.658,2117.871,-34.07,-71.14
163393,19921.897,16604.837,6315.233,2303.664,-16.65,-63.52
163394,19747.222999999998,13674.486,6884.496999999999,1881.764,-30.75,-72.67
163395,26201.68,19957.811,7409.178,2802.687,-23.83,-62.17
163397,693.8307,565.10032,324.48971,114.214682,-18.55,-64.8
163398,7.008391,5.708084,102.470428,36.067797,-18.55,-64.8
163399,3497.9441,5557.8294000000005,81609.445,59784.11,58.89,-26.74
163400,4704.4923,3194.5248,63513.993,38114.127,-32.1,-39.99
163401,1253.83,1238.65,75.23,74.31,-1.21,-1.22
163402,865.24,784.65,41.1,44.91,-9.31,9.27
163403,1992.15,643.56,82.46000000000001,58.61,-67.7,-28.92
163404,0.0,0.0,0.0,0.0,,
163405,0.0,0.0,0.0,0.0,,
163406,0.0,0.0,0.0,0.0,,
163407,0.0,0.0,0.0,0.0,,
163408,0.0,0.0,0.0,0.0,,
163409,0.0,0.0,0.0,0.0,,
163410,0.0,0.0,0.0,0.0,,
163411,0.0,0.0,0.0,0.0,,
163412,0.0,0.0,0.0,0.0,,
163414,0.0,0.0,0.0,0.0,,
163415,0.0,0.0,0.0,0.0,,
163416,3746.8199999999997,7328.3099999999995,490.11,1385.97,95.59,182.79
163417,2672.4300000000003,716.5899999999999,360.75,120.30000000000001,-73.19,-66.65
163418,4623.91,6760.42,780.4100000000001,2421.59,46.21,210.3
163419,4191.55,3953.61,492.32,666.9,-5.68,35.46
163420,0.0,0.0,0.0,0.0,,
163421,30349.370000000003,17976.47,5252.4400000000005,3502.8,-40.77,-33.31
163422,29125.07,22294.48,5116.21,4463.18,-23.45,-12.76
163423,19977.84,19694.95,3055.7799999999997,3197.42,-1.42,4.64
163424,32639.78,28675.77,5038.82,4834.59,-12.14,-4.05
163425,33606.7,20485.46,4685.29,3541.83,-39.04,-24.41
163426,52.65,309.95,55574.25,73036.31,488.7,31.42
163427,0.0,114.19,0.0,22182.34,,
163428,81.53,295.89,57435.76,71364.95,262.92,24.25
163429,0.0,0.0,0.0,0.0,,
163430,1285.69,1052.19,578.0,343.43,-18.16,-40.58
163431,504.54,290.66,0.0,0.0,-42.39,
163432,2735.43,2160.0,34.62,51.56,-21.04,48.93
163433,2170.4900000000002,1268.7,137.71,35.24,-41.55,-74.41
163434,1098.09,762.26,47.99,8.5,-30.58,-82.29
163435,0.0,0.0,126118.814,83197.213,,-34.03
163436,0.0,0.0,97264.209,54776.937,,-43.68
163437,0.0,0.0,0.0,0.0,,
163438,11159.111,9199.0834,628.7135499999999,627.86961,-17.56,-0.13
163439,7630.4445,5828.1998,581.67155,425.75342,-23.62,-26.81
163440,8625.9716,6909.9326,539.14564,482.96268,-19.89,-10.42
163441,10786.2998,8260.1731,478.230045,1224.09887,-23.42,155.96
163443,143.0,122.39,30.0,7.0,-14.41,-76.67
163444,38.0,0.0,6.0,0.0,-100.0,-100.0
163445,1296.36132,1035.22734,14.834259,63.968635,-20.14,331.22
163446,0.0,0.0,0.0,0.0,,
163447,755.22909,535.31129,7289.380999999999,4321.488,-29.12,-40.72
163448,2762.9632,1890.3094,58.461595,68.069763,-31.58,16.44
163449,3416.45379,920.67295,186.428404,68.085215,-73.05,-63.48
163450,400.88714,517.66427,7.02938,0.0,29.13,-100.0
163451,7713.2101,6191.6383,19.537729,60.978947000000005,-19.73,212.11
163452,3379.6038,1395.74716,0.8134600000000001,2.9999999999999997e-05,-58.7,-100.0
163453,0.0,0.0,50243.472,15246.2752,,-69.66
163454,0.0,0.0,78647.74,40328.4284,,-48.72
163455,1310.79163,998.5100199999999,13.952066,55.74823,-23.82,299.57
163456,0.0,0.0,0.0,0.0,,
163457,326.44375,720.37625,129.527848,126.463656,120.67,-2.37
163458,0.0,0.0,61658.273,32595.4255,,-47.14
163459,2542.2315,1610.8555000000001,9.615670999999999,16.122768,-36.64,67.67
163460,3944.7454,2342.0022,38.173556000000005,51.783142,-40.63,35.65
163461,543.5777,1304.66417,64.404228,121.47281699999999,140.01,88.61
163467,79.88849,135.34879,8819.0282,5799.1555,69.42,-34.24
163468,3065.77,2163.97,0.0,0.0,-29.42,
163469,883.31,694.34,32.45,22.03,-21.39,-32.11
163471,1.113615,7.332787,52.911243,110.714179,558.47,109.25
163472,0.0,0.0,0.0,0.0,,
163473,2.916608,19.20492,138.577084,289.96568,558.47,109.25
163474,1.2727030000000001,8.380327000000001,60.469993,126.530491,558.47,109.25
163475,1519.74601,1225.89703,18.505758,16.838881999999998,-19.34,-9.01
163476,6838.857300000001,5516.537,83.275908,75.774964,-19.34,-9.01
163477,2496.7257,2013.9738,30.402314999999998,27.663875,-19.34,-9.01
163478,0.0,0.0,0.0,0.0,,
163479,2107.15,1186.27,0.0,0.0,-43.7,
163480,298.75403,105.629239,0.0,0.0,-64.64,
163481,9.239815,3.266883,0.0,0.0,-64.64,
163482,8.835918,0.808941,0.0,0.0,-90.84,
163483,1323.8,1065.44,79.52,64.68,-19.52,-18.66
163484,283.918,190.297,0.237,2.46,-32.97,937.97
163485,2216.638,2140.685,0.0,0.0,-3.43,
163486,982.336,707.773,0.0,0.0,-27.95,
163487,1242.248,1117.981,0.0,0.0,-10.0,
163488,1040.627,688.708,0.0,0.0,-33.82,
163489,1116.765,1366.454,0.0,0.0,22.36,
163490,890.96,775.748,0.0,0.0,-12.93,
163491,27872.694,16998.589,3424.565,2441.913,-39.01,-28.69
163492,17265.44,8009.542,2077.223,1027.489,-53.61,-50.54
163493,32676.273,19662.638,3725.087,2586.331,-39.83,-30.57
163494,14058.539999999999,10280.767,2477.694,1349.823,-26.87,-45.52
163495,157.128396,58.789262,2987.1289,1856.4454,-62.59,-37.85
163496,458.908709,870.9153000000001,0.0,0.0,89.78,
163497,1366.763,1036.656,0.0,0.0,-24.15,
163498,1804.997,1303.876,0.0,0.0,-27.76,
163499,1745.408,565.5160000000001,0.0,0.0,-67.6,
163500,350.15869,156.335539,12697.3901,7440.6499,-55.35,-41.4
163501,3307.2696,639.7465540000001,0.0,0.0,-80.66,
163502,2417.01,1524.1298,9.995132,0.0,-36.94,-100.0
163503,2451.4,1029.57,74.01,0.0,-58.0,-100.0
163504,813.36,911.15,90.89,53.05,12.02,-41.63
163506,2797.05,0.0,23.74,0.0,-100.0,-100.0
163507,2421.51,3161.46,313.54,640.47,30.56,104.27
163508,13899.04,8757.34,1387.3799999999999,1211.15,-36.99,-12.7
163509,14416.93,6134.96,1259.71,813.18,-57.45,-35.45
163510,22471.07,16167.279999999999,2313.54,2445.36,-28.05,5.7
