idpozo,1,2,3,4,5,6,7,8,9,10,11,primer_semestre,segundo_semestre,variacion
114277,19.36,22.52,24.11,18.82,25.47,23.34,24.15,15.66,23.38,18.29,9.32,133.62,90.79999999999998,-32.05
114306,0.75,0.7,0.72,0.72,0.7,0.71,0.73,0.66,0.69,0.74,0.09,4.3,2.91,-32.33
114307,0.75,0.7,0.72,0.72,0.7,0.71,0.73,0.66,0.69,0.74,0.09,4.3,2.91,-32.33
114327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114370,22.27,25.93,18.3,14.7,6.65,16.23,24.07,27.0,24.7,19.33,20.99,104.08000000000001,116.08999999999999,11.54
114371,22.27,25.93,18.3,14.7,6.65,16.23,24.07,27.0,24.7,19.33,20.99,104.08000000000001,116.08999999999999,11.54
114389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114394,107.25,108.78,126.16,124.04,140.89,141.49,150.93,161.23,151.7,148.19,150.13,748.61,762.18,1.81
114395,100.43,92.39,94.16,88.43,88.96,81.5,84.26,85.85,80.38,74.43,71.16,545.87,396.08000000000004,-27.44
114396,137.17,126.0,193.71,224.88,239.43,221.11,238.1,232.34,222.97,234.56,264.16,1142.3000000000002,1192.13,4.36
114397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114403,51.41,46.73,49.26,53.58,59.38,43.59,78.91,105.62,104.66,92.97,92.05,303.94999999999993,474.21,56.02
114404,106.52,99.49,111.82,109.71,94.13,81.17,62.76,61.49,54.84,62.37,66.71,602.8399999999999,308.17,-48.88
114405,200.94,207.51,239.43,220.07,229.99,230.23,208.21,225.14,214.4,218.84,212.14,1328.17,1078.73,-18.78
114406,55.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.12,0.0,-100.0
114407,38.19,34.16,37.06,34.21,35.84,35.94,32.58,47.37,45.83,47.66,48.45,215.4,221.89,3.01
114408,124.92,95.78,103.53,102.24,103.07,99.11,107.6,109.06,104.43,102.28,101.69,628.65,525.06,-16.48
114409,115.55,130.82,149.14,138.11,141.65,132.12,126.6,129.21,128.83,135.11,135.22,807.39,654.97,-18.88
114410,112.71,101.87,116.25,106.12,80.96,68.02,70.17,70.26,68.17,64.51,61.65,585.93,334.76,-42.87
114411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114413,66.83,78.18,98.3,130.4,103.09,50.56,93.73,96.37,101.96,107.36,130.35,527.3600000000001,529.77,0.46
114414,85.68,75.66,75.39,70.64,72.97,71.25,67.5,73.18,70.14,63.44,62.76,451.59000000000003,337.02,-25.37
114415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114417,41.34,21.43,27.28,29.04,30.3,30.75,37.25,33.75,32.04,27.03,29.79,180.14000000000001,159.85999999999999,-11.26
114418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114437,12.46,12.05,12.03,13.12,12.06,12.84,11.91,10.65,11.56,12.37,11.76,74.56,58.25,-21.88
114448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114472,16.42,14.0,14.72,14.67,16.42,10.19,17.4,21.22,21.54,15.29,13.77,86.42,89.21999999999998,3.24
114481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114484,36.28,24.38,25.56,36.8,25.58,16.48,18.31,12.1,11.51,15.93,15.55,165.07999999999998,73.39999999999999,-55.54
114498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,31.07,16.5,11.88,0.0,71.72,
114499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,31.07,16.5,11.87,0.0,71.71000000000001,
114500,25.94,20.58,20.01,21.45,23.03,26.53,22.54,12.56,0.45,0.0,12.32,137.54000000000002,47.870000000000005,-65.2
114501,51.88,41.15,40.01,42.9,46.06,53.05,45.08,25.13,0.89,0.0,24.65,275.05,95.75,-65.19
114502,51.88,41.16,40.01,42.9,46.06,53.05,45.08,25.13,0.89,0.0,24.65,275.06,95.75,-65.19
114503,59.26,55.79,36.95,44.07,35.87,35.91,46.1,4.0,8.72,10.12,10.48,267.85,79.42,-70.35
114504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114509,73.29,70.25,89.64,57.12,45.98,20.36,47.55,48.81,62.4,72.83,75.57,356.64000000000004,307.15999999999997,-13.87
114510,27.76,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,37.72,15.0,-60.23
114511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,32.09,22.61,22.4,0.0,90.25999999999999,
114513,9.57,19.04,28.03,16.37,3.74,6.4,7.91,3.84,2.88,2.23,2.99,83.15,19.85,-76.13
114514,9.29,18.48,27.21,15.89,3.63,6.22,7.68,3.73,2.8,2.17,2.9,80.72,19.28,-76.11
114515,9.29,18.48,27.21,15.89,3.63,6.22,7.68,3.73,2.8,2.17,2.9,80.72,19.28,-76.11
114516,60.53,57.21,60.93,23.48,17.28,2.63,23.84,36.64,138.57,157.38,137.49,222.06,493.92,122.43
114517,60.53,57.21,60.93,23.48,17.28,2.63,23.83,36.64,138.57,157.38,137.49,222.06,493.90999999999997,122.42
114521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114543,12.02,11.92,7.56,9.42,29.54,41.99,7.76,6.44,7.0,1.89,0.0,112.44999999999999,23.09,-79.47
114544,22.27,25.93,14.69,20.15,27.99,35.26,21.01,14.57,16.3,14.84,9.12,146.29,75.84,-48.16
114545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114546,22.27,25.93,14.68,20.15,27.99,35.26,21.01,14.57,16.3,14.84,9.12,146.28,75.84,-48.15
114548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114549,0.0,0.0,0.0,2.35,15.93,13.96,14.12,16.97,12.62,9.81,13.41,32.24,66.92999999999999,107.6
114550,0.0,0.0,0.0,1.57,10.62,9.31,9.42,11.31,8.41,6.54,8.94,21.5,44.62,107.53
114557,39.46,50.89,35.91,58.58,29.61,61.0,72.1,73.44,50.78,70.43,59.93,275.45,326.68,18.6
114561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114562,62.41,54.01,67.79,103.36,55.97,43.95,48.34,32.19,19.78,29.93,36.37,387.48999999999995,166.61,-57.0
114563,62.41,54.01,67.79,103.36,55.97,43.94,48.34,32.19,19.78,29.93,36.37,387.47999999999996,166.61,-57.0
114564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114569,218.01,145.38,167.39,146.74,153.43,199.96,213.39,44.6,168.243,258.27,203.32,1030.91,887.8229999999999,-13.88
114570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114571,95.01,119.8,128.01,30.97,0.0,0.0,32.37,99.35,10.46939,25.61,79.92,373.78999999999996,247.71939000000003,-33.73
114599,9.26,4.57,15.7,15.51,15.3,15.54,15.85,14.26,6.97,0.0,0.0,75.88,37.08,-51.13
114602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114615,6.67,6.46,6.45,7.03,6.42,10.76,9.43,8.44,9.39,9.94,0.0,43.79,37.199999999999996,-15.05
114616,10.01,9.69,9.68,10.55,9.62,16.14,14.14,12.65,14.09,14.91,0.0,65.69,55.78999999999999,-15.07
114620,81.64,67.52,68.9,71.18,70.44,85.06,70.66,59.41,64.07,70.4,63.46,444.74,327.99999999999994,-26.25
114621,54.43,45.01,45.93,47.45,46.96,56.71,47.11,39.61,42.71,46.93,42.31,296.49,218.67000000000002,-26.25
114623,30.02,29.84,24.42,39.24,32.92,23.4,23.18,21.47,23.29,24.93,23.55,179.84,116.42,-35.26
114624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114625,21.45,13.01,20.79,33.85,27.07,16.21,8.96,14.63,34.64,37.04,34.94,132.38,130.21,-1.64
114629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114650,33.68,38.66,34.26,26.44,24.22,25.43,33.24,15.76,28.93,34.78,30.12,182.69,142.83,-21.82
114651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114663,53.61,4.75,43.27,96.32,102.13,120.33,137.83,126.54,132.74,165.43,167.35,420.40999999999997,729.89,73.61
114664,2.82,0.25,2.28,5.07,5.38,6.33,7.25,6.66,6.99,8.71,8.81,22.130000000000003,38.42,73.61
114668,24.99,24.81,32.16,34.77,13.4,0.0,9.49,24.9,21.0,32.21,35.17,130.13,122.77,-5.66
114670,246.74,227.61,220.52,319.68,262.73,177.28,232.92,260.84,185.27,298.09,291.65,1454.56,1268.77,-12.77
114672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114681,28.4,23.28,26.76,17.25,22.52,25.34,19.99,14.31,14.58,0.0,0.0,143.54999999999998,48.879999999999995,-65.95
114682,52.75,43.23,49.69,32.03,41.83,47.06,37.13,26.58,27.08,0.0,0.0,266.59,90.78999999999999,-65.94
114684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114685,254.73,151.84,169.23,165.54,180.5,112.33,93.15,182.43,195.13,201.82,77.37,1034.1699999999998,749.9,-27.49
114691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114693,27.5,13.72,10.1,11.99,18.02,23.62,23.34,15.34,14.13,15.37,16.49,104.95,84.67,-19.32
114694,27.5,13.71,10.1,11.99,18.02,23.62,23.34,15.34,14.13,15.37,16.49,104.94000000000001,84.67,-19.32
114695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114702,69.62,70.12,91.39,65.2,71.21,58.78,57.95,52.16,70.3,59.22,52.25,426.31999999999994,291.88,-31.53
114703,13.72,0.0,0.0,16.77,87.27,71.61,75.82,48.76,38.36,66.26,56.44,189.37,285.64,50.84
114704,0.0,0.0,0.0,42.69,78.68,54.93,52.24,49.8,22.88,10.93,0.0,176.3,135.85,-22.94
114711,78.25,97.64,96.12,87.1,73.19,75.45,77.6,72.38,86.97,57.36,77.03,507.75,371.34000000000003,-26.87
114716,0.12,0.1,0.11,0.11,0.11,0.11,0.02,0.0,0.0,0.0,0.0,0.66,0.02,-96.97
114719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114727,11.22,7.13,7.69,8.18,8.24,8.96,10.48,12.11,10.73,8.01,8.09,51.42,49.42,-3.89
114728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114747,82.54,14.61,0.0,1.67,98.44,96.18,92.44,98.88,79.43,75.69,88.68,293.44,435.12,48.28
114748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114749,76.37,76.61,88.35,89.5,76.27,72.81,77.94,66.8,62.9,46.94,53.01,479.91,307.59000000000003,-35.91
114751,18.2,18.44,17.07,13.73,15.0,14.98,17.45,19.06,19.32,21.93,20.97,97.42,98.72999999999999,1.34
114754,55.2,40.5,41.1,48.02,48.2,45.68,63.42,64.34,75.78,38.64,33.84,278.70000000000005,276.02,-0.96
114755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114760,21.97,18.83,18.46,16.69,17.86,19.57,20.49,20.46,19.7,1.54,15.58,113.38,77.77000000000001,-31.41
114761,2.44,2.09,2.05,1.85,1.98,2.18,2.28,2.27,2.19,0.17,1.73,12.59,8.64,-31.37
114762,4.16,4.16,4.34,3.95,4.13,0.37,4.48,4.61,4.19,3.8,3.49,21.11,20.57,-2.56
114763,16.62,16.65,17.38,15.81,16.53,1.48,17.91,18.45,16.74,15.18,13.95,84.47,82.23,-2.65
114764,2.2,1.24,2.83,2.36,2.49,3.09,3.16,3.31,3.45,3.66,3.34,14.21,16.92,19.07
114766,19.77,11.15,25.48,21.2,22.41,27.8,28.46,29.82,31.04,32.94,30.1,127.81,152.35999999999999,19.21
114769,232.91,189.91,207.89,189.01,173.55,187.65,218.2,221.25,215.16,196.29,213.37,1180.92,1064.27,-9.88
114771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114774,46.84,43.05,44.84,43.48,43.51,44.01,45.38,38.26,38.33,42.76,39.81,265.73,204.54,-23.03
114775,133.3,122.52,127.63,123.75,123.84,125.25,129.14,108.9,109.08,121.69,113.3,756.29,582.11,-23.03
114777,101.52,85.11,91.81,89.11,67.05,65.6,69.36,67.59,68.95,77.78,90.65,500.20000000000005,374.3299999999999,-25.16
114779,108.26,101.24,110.36,76.07,84.74,79.83,71.36,57.32,60.14,69.25,46.38,560.5,304.45,-45.68
114780,41.95,27.58,15.36,36.88,38.18,36.32,37.49,42.42,41.38,43.91,40.54,196.27,205.73999999999998,4.82
114800,80.24,74.66,77.57,72.85,46.36,0.0,0.0,0.0,0.0,0.0,0.0,351.67999999999995,0.0,-100.0
114802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114803,88.9,100.46,147.12,136.59,130.72,131.74,103.37,74.11,65.01,51.29,10.84,735.5300000000001,304.62,-58.58
114804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114818,171.23,192.19,161.96,148.75,212.33,220.78,240.44,230.28,210.08,220.44,233.09,1107.24,1134.33,2.45
114847,0.0,0.0,0.0,0.0,3.91,10.41,12.63,25.27,33.3,40.8,35.76,14.32,147.76,931.84
114848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114858,29.51,23.24,26.77,28.36,24.77,34.72,18.26,0.0,0.0,0.0,0.0,167.37,18.26,-89.09
114860,78.25,97.64,96.12,87.1,73.2,75.45,77.6,72.38,86.97,57.36,77.03,507.76,371.34000000000003,-26.87
114865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114871,80.59,72.76,59.53,62.71,62.53,55.3,68.418,62.0,55.7,72.78,59.0,393.42,317.898,-19.2
114872,9.62,8.99,5.32,5.62,5.23,4.6,1.994,1.78,1.6,2.09,2.0,39.38,9.464,-75.97
114873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114875,103.3516,98.2865,92.27161,94.67181,106.737,99.34059,109.3489,116.8916,66.94061,103.6318,103.4095,594.65911,500.22240999999997,-15.88
114876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114890,67.02314,70.04847,78.10478,50.25273,48.45801,55.15736,60.9297,60.42578,40.69902,32.33086,10.5493,369.04449,204.93465999999998,-44.47
114891,55.41741,48.01384,15.78871,0.0,3.132546,31.61066,38.88802,37.10795,22.12103,31.55081,34.27096,153.963166,163.93877,6.48
114894,63.51,54.8,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.27,0.0,-100.0
114895,3.942428,2.992645,4.031588,4.630676,4.918841,3.237024,1.238451,1.056372,0.767668,1.166363,0.973119,23.753202,5.201973,-78.1
114896,39.45,34.25,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.41,0.0,-100.0
114899,114.64,85.75,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.26,0.0,-100.0
114902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114907,84.54,53.57,2.92,32.09,64.37,61.71,65.7,82.0,90.64,86.66,101.53,299.2,426.53,42.56
114908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114924,21.1,18.65,20.13,18.67,20.54,18.2,27.198,24.7,23.55,28.97,23.0,117.29,127.41799999999999,8.64
114927,0.62,0.6,0.33,0.32,0.27,0.2,0.0,0.0,0.0,0.0,0.0,2.3400000000000003,0.0,-100.0
114931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114938,8.14,7.74,4.34,4.3,3.56,3.1,0.0,0.0,0.0,0.0,0.0,31.18,0.0,-100.0
114939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114940,27.29376,20.71829,26.43392,30.07339,32.19603,29.76791,33.43817,32.97111,27.19188,43.60626,40.54662,166.4833,177.75403999999997,6.77
114941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114946,0.68,0.66,0.36,0.36,0.29,0.3,0.0,0.0,0.0,0.0,0.0,2.65,0.0,-100.0
114951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114964,6.09,5.92,3.14,3.27,2.67,2.4,0.0,0.0,0.0,0.0,0.0,23.490000000000002,0.0,-100.0
114969,11.69,11.1,6.23,6.19,4.95,4.4,0.0,0.0,0.0,0.0,0.0,44.56,0.0,-100.0
114976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114977,18.26,15.33,0.0,0.8,17.61,15.6,23.069,20.95,19.98,24.57,19.0,67.6,107.56899999999999,59.13
114978,18.67,16.53,17.69,14.23,17.67,15.6,23.143,20.51,20.04,24.65,16.0,100.39,104.343,3.94
114979,0.64,0.8,0.48,0.45,0.41,0.4,0.0,0.0,0.0,0.0,0.0,3.18,0.0,-100.0
114982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114999,19.71,17.46,18.8,14.49,18.8,16.6,24.372,22.13,21.1,25.96,10.0,105.85999999999999,103.56200000000001,-2.17
115008,0.38,0.37,0.2,0.2,0.17,0.2,0.0,0.0,0.0,0.0,0.0,1.5199999999999998,0.0,-100.0
115009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115010,0.0,2.09,40.15,22.46,15.25,13.5,30.392,67.54,64.41,76.78,61.0,93.44999999999999,300.12199999999996,221.16
115017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115019,18.62,16.49,17.64,16.37,18.21,16.1,23.437,21.28,20.29,24.97,20.0,103.43,109.977,6.33
115022,18.08,16.02,17.14,15.9,17.45,15.4,22.959,20.85,15.9,0.0,11.0,99.99000000000001,70.709,-29.28
115024,28.06,24.95,26.11,24.33,26.92,23.8,34.255,31.1,29.66,36.49,29.0,154.17000000000002,160.505,4.11
115027,0.909791,0.690612,1.450073,1.683882,1.788671,1.58386,1.651267,1.334349,0.895611,1.367198,1.200178,8.106889,6.448603,-20.46
115028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115030,0.303264,0.230203,0.014134,0.465823,0.888421,0.789884,0.825634,0.778399,0.639722,0.978409,0.875805,2.6917289999999996,4.097969,52.24
115036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
