idpozo,empresa,provincia,tipo_de_recurso,prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,tef,inyeccion_total,eficiencia_pet
131100,PETROLEOS SUDAMERICANOS S.A.,Mendoza,CONVENCIONAL,1224.0844,33.269813,2063.7919,0.0,0.0,211.25,0.0,
129182,CAPEX S.A.,Chubut,CONVENCIONAL,1223.66,0.0,15295.39,0.0,0.0,329.52,0.0,
129865,YPF S.A.,Tierra del Fuego,CONVENCIONAL,1223.11,0.0,54625.729999999996,0.0,0.0,315.92,0.0,
134042,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1222.51412,8.715506,20135.891,0.0,0.0,330.90625,0.0,
158400,PETROLEOS SUDAMERICANOS S.A.,Mendoza,CONVENCIONAL,1222.421,48.439923,506.90567,0.0,0.0,222.27533,0.0,
100763,YPF S.A.,Santa Cruz,CONVENCIONAL,1222.0,0.0,3621.0,0.0,0.0,329.18,0.0,
124684,YPF S.A.,Rio Negro,CONVENCIONAL,1221.98,37.29,9495.58,0.0,0.0,331.81,0.0,
129199,PLUSPETROL S.A.,La Pampa,CONVENCIONAL,1221.685,0.0,44531.29,0.0,0.0,333.0,0.0,
109234,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1221.32663,0.0,54239.86671,0.0,0.0,329.9164,0.0,
159572,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1220.95743,0.0,60057.74939,0.0,0.0,330.6132,0.0,
157771,YPF S.A.,Mendoza,CONVENCIONAL,1220.72,31.58,9643.66,0.0,0.0,89.65,0.0,
135394,YPF S.A.,Santa Cruz,CONVENCIONAL,1220.55,232.6,16561.27,0.0,0.0,314.81,0.0,
161463,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1220.18,0.0,74291.5,0.0,0.0,320.47,0.0,
144055,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1219.74744,18.965756,26938.326,0.0,0.0,330.90764,0.0,
65218,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1219.09454,0.0,9796.3972,0.0,0.0,329.84375,0.0,
159694,YPF S.A.,Chubut,CONVENCIONAL,1219.04,260.82,156.45,0.0,0.0,332.18,0.0,
145405,YPF S.A.,Chubut,CONVENCIONAL,1218.97,34.64,269.53,0.0,0.0,305.69,0.0,
161000,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1218.42,0.0,68769.54000000001,0.0,0.0,332.3,0.0,
144964,YPF S.A.,Chubut,CONVENCIONAL,1218.09,121.97999999999999,3903.0,0.0,0.0,317.1,0.0,
156551,YPF S.A.,Neuquén,NO CONVENCIONAL,1217.59,215.35,2953.35,0.0,0.0,246.52,0.0,
6706,TECPETROL S.A.,Chubut,CONVENCIONAL,1217.47792,0.0,14833.619200000001,0.0,0.0,319.54514,0.0,
97106,YPF S.A.,Santa Cruz,CONVENCIONAL,1217.04,0.0,1672.08,0.0,0.0,295.69,0.0,
127859,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1216.76,0.0,78143.4,0.0,0.0,324.82,0.0,
129806,PETROLERA SANTA MARIA SAU,Tierra del Fuego,CONVENCIONAL,1216.74,7685.04,1261.83,0.0,0.0,152.61,0.0,
126269,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1216.47324,445.70003099999997,2194.23064,0.0,0.0,317.98264,0.0,
127609,TECPETROL S.A.,Chubut,CONVENCIONAL,1216.3256,27.307902,6029.3078,0.0,0.0,320.12569,0.0,
11591,TECPETROL S.A.,Neuquén,CONVENCIONAL,1216.18787,164.418298,931.36026,0.0,0.0,249.510413,0.0,
155760,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1215.97812,0.0,70166.26546,0.0,0.0,330.55818,0.0,
107911,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1215.90454,0.0,448.80469999999997,0.0,0.0,330.16821,0.0,
65121,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1215.71824,0.0,18201.717,0.0,0.0,333.18749,0.0,
131755,OILSTONE ENERGIA S.A.,Neuquén,CONVENCIONAL,1215.46187,0.0,54943.377,0.0,0.0,322.21525,0.0,
147361,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,1215.38803364,204.02583301,2490.11419841,0.0,0.0,251.77438557,0.0,
125346,YPF S.A.,Chubut,CONVENCIONAL,1215.29,0.0,28768.79,0.0,0.0,333.9,0.0,
132095,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1214.97113,33.943943000000004,26456.6624,0.0,0.0,292.09375,0.0,
44118,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,1214.8735,194.363779,2850.02527,0.0,0.0,330.6243,0.0,
107003,YPF S.A.,Santa Cruz,CONVENCIONAL,1214.15,166.98000000000002,12041.2,0.0,0.0,329.99,0.0,
160450,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1214.0337,1.7499879999999999,8872.6524,0.0,0.0,322.1493,0.0,
156860,YPF S.A.,Mendoza,CONVENCIONAL,1214.03,17.6,3827.19,0.0,0.0,330.63,0.0,
145304,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1214.00693,12.673729,16628.552,0.0,0.0,331.1125,0.0,
134727,YPF S.A.,Chubut,CONVENCIONAL,1213.73,4.08,199.68,0.0,0.0,332.55,0.0,
107470,YPF S.A.,Santa Cruz,CONVENCIONAL,1213.29,63.1,13167.42,0.0,0.0,330.03,0.0,
161047,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1212.76,0.0,5287.0,0.0,0.0,310.31,0.0,
132908,PLUSPETROL S.A.,La Pampa,CONVENCIONAL,1212.699,15.51,18048.72,0.0,0.0,321.0,0.0,
68493,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1212.62242,370.70616,20770.184,0.0,0.0,294.18748,0.0,
131445,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1212.58266,28.909753000000002,48520.259,0.0,0.0,322.14444,0.0,
154540,YPF S.A.,Mendoza,CONVENCIONAL,1212.29,8.33,2589.91,0.0,0.0,331.65,0.0,
68306,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1212.13926,42.722638,698.77577,0.0,0.0,328.95833,0.0,
147197,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1211.80981,0.0,15465.86453,0.0,0.0,325.79666,0.0,
109693,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1211.73391,0.0,49626.83521,0.0,0.0,326.32694,0.0,
111117,YPF S.A.,Neuquén,CONVENCIONAL,1211.58,47.38,72684.9,0.0,0.0,322.32,0.0,
97230,YPF S.A.,Santa Cruz,CONVENCIONAL,1211.52,2.86,1180.23,0.0,0.0,330.09,0.0,
135313,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1210.78735,23.412618,26152.383,0.0,0.0,319.18194,0.0,
135134,YPF S.A.,Neuquén,CONVENCIONAL,1210.77,7584.95,26.88,0.0,0.0,321.17,0.0,
75354,PETROLERA EL TREBOL S.A.,Mendoza,CONVENCIONAL,1210.36939,3.624479,3303.9552,0.0,0.0,330.29445,0.0,
145580,PLUSPETROL S.A.,Mendoza,CONVENCIONAL,1209.9270000000001,4.556,1155.199,0.0,0.0,332.0,0.0,
65136,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1209.8666,0.0,17097.158,0.0,0.0,331.27152,0.0,
164521,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1209.67561,83.5363,14362.756,0.0,0.0,322.50348,0.0,
98113,YPF S.A.,Santa Cruz,CONVENCIONAL,1209.55,0.0,1088.75,0.0,0.0,301.18,0.0,
112245,YPF S.A.,Rio Negro,CONVENCIONAL,1209.15,3.5100000000000002,12465.880000000001,0.0,0.0,313.84000000000003,0.0,
49231,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1208.84346,29.13723,118234.957,0.0,0.0,327.52638,0.0,
115489,OILSTONE ENERGIA S.A.,Neuquén,CONVENCIONAL,1208.68953,0.0,23142.068,0.0,0.0,324.95832,0.0,
115738,YPF S.A.,Neuquén,CONVENCIONAL,1208.42,13331.7,840.31,0.0,0.0,311.64,0.0,
162243,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,Neuquén,NO CONVENCIONAL,1207.85,512.5,641.5,0.0,0.0,31.0,0.0,
10128,CAPEX S.A.,Rio Negro,CONVENCIONAL,1207.73,108.08,1368.93,0.0,0.0,329.45,0.0,
163642,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1207.00596,199.066665,20237.351,0.0,0.0,331.58681,0.0,
104788,YPF S.A.,Santa Cruz,CONVENCIONAL,1206.97,2592.27,2699.16,0.0,0.0,311.98,0.0,
160280,YPF S.A.,Santa Cruz,CONVENCIONAL,1206.63,0.0,1826.93,0.0,0.0,303.73,0.0,
12029,TECPETROL S.A.,Rio Negro,CONVENCIONAL,1206.22441,207.46896,5636.3822,0.0,0.0,318.61109,0.0,
156496,YPF S.A.,Rio Negro,CONVENCIONAL,1206.22,3.74,25952.04,0.0,0.0,332.61,0.0,
133740,CROWN POINT ENERGIA S.A.,Santa Cruz,CONVENCIONAL,1206.20626,0.0,4436.7887,0.0,0.0,325.73126,0.0,
153745,YPF S.A.,Neuquén,NO CONVENCIONAL,1206.18,12.73,0.0,0.0,0.0,329.79,0.0,
96864,YPF S.A.,Santa Cruz,CONVENCIONAL,1206.1299999999999,0.0,4548.48,0.0,0.0,320.42,0.0,
129734,YPF S.A.,Chubut,CONVENCIONAL,1205.95,82.02,1836.8400000000001,0.0,0.0,300.92,0.0,
125353,YPF S.A.,Santa Cruz,CONVENCIONAL,1205.59,0.0,38056.88,0.0,0.0,254.16,0.0,
739,Petrolera Aconcagua Energia S.A.,Mendoza,CONVENCIONAL,1205.19,48.2,11067.8,0.0,0.0,273.01,0.0,
8621,TECPETROL S.A.,Chubut,CONVENCIONAL,1204.81521,87.109994,24439.002,0.0,0.0,328.38959,0.0,
132474,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1204.65352,175.75025,2486.46377,0.0,0.0,264.32985,0.0,
109462,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1204.60978,0.0,41413.28531,0.0,0.0,328.38195,0.0,
115539,OILSTONE ENERGIA S.A.,Neuquén,CONVENCIONAL,1204.60077,0.0,52874.833,0.0,0.0,314.70831,0.0,
126905,YPF S.A.,Chubut,CONVENCIONAL,1203.94,9.540000000000001,8684.31,0.0,0.0,333.34,0.0,
44066,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,1203.457,16.256623,1688.4180000000001,0.0,0.0,331.25487,0.0,
156655,YPF S.A.,Chubut,CONVENCIONAL,1202.94,0.0,17890.12,0.0,0.0,329.05,0.0,
157818,PLUSPETROL S.A.,Mendoza,CONVENCIONAL,1202.6390000000001,0.0,10526.66,0.0,0.0,334.0,0.0,
165640,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1202.56317,3.670974,8104.8015,0.0,0.0,330.49097,0.0,
162922,CAPEX S.A.,Chubut,CONVENCIONAL,1202.16,117.45,16200.04,0.0,0.0,325.86,0.0,
155300,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1202.0361,0.0334,32317.427,0.0,0.0,331.71527,0.0,
161455,TECPETROL S.A.,Chubut,CONVENCIONAL,1201.95359,620.28336,3023.8531,0.0,0.0,331.80556,0.0,
123538,PETROLEOS SUDAMERICANOS S.A.,Mendoza,CONVENCIONAL,1201.7001,32.371322,2433.9485,0.0,0.0,222.32265999999998,0.0,
164329,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1201.43116,0.0,19277.043,0.0,0.0,332.06874,0.0,
164499,TECPETROL S.A.,Neuquén,NO CONVENCIONAL,1200.994966,69823.6931,14425.08214,0.0,0.0,234.661815,0.0,
115541,OILSTONE ENERGIA S.A.,Neuquén,CONVENCIONAL,1200.83844,0.0,77113.354,0.0,0.0,324.74998,0.0,
10305,TOTAL AUSTRAL S.A.,Estado Nacional,CONVENCIONAL,1200.50897,27821.6885,1827.675042,0.0,0.0,86.15902,0.0,
100543,YPF S.A.,Santa Cruz,CONVENCIONAL,1200.29,56.67,18079.37,0.0,0.0,324.42,0.0,
162997,YPF S.A.,Chubut,CONVENCIONAL,1199.71,353.77,9811.7,0.0,0.0,332.96999999999997,0.0,
163098,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1199.69815,119.017867,29264.778,0.0,0.0,332.62639,0.0,
159938,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1199.40992,12.960989,32889.211,0.0,0.0,330.50139,0.0,
160828,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1199.27824,0.0,63413.16861,0.0,0.0,331.92125,0.0,
44139,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,1199.2201,9.996535999999999,19549.743,0.0,0.0,327.82778,0.0,
144653,YPF S.A.,Neuquén,NO CONVENCIONAL,1198.6599999999999,699.67,1539.67,0.0,0.0,333.5,0.0,
160236,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1198.12593,219.074239,32721.736,0.0,0.0,327.62847,0.0,
107617,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1197.92707,0.0,58144.24901,0.0,0.0,327.45347,0.0,
154823,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1197.83146,1116.60306,62498.475,0.0,0.0,327.06806,0.0,
130421,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1197.71,0.0,39668.119999999995,0.0,0.0,321.63,0.0,
101933,YPF S.A.,Santa Cruz,CONVENCIONAL,1197.48,0.8,522.76,0.0,0.0,303.98,0.0,
124006,PETROLEOS SUDAMERICANOS S.A.,Mendoza,CONVENCIONAL,1197.4614,32.756776,44914.814,0.0,0.0,243.60433,0.0,
33769,CAPEX S.A.,Chubut,CONVENCIONAL,1197.28,114.38,31080.05,0.0,0.0,329.6,0.0,
134649,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1197.1,0.0,13318.93,0.0,0.0,327.55,0.0,
154856,YPF S.A.,Chubut,CONVENCIONAL,1197.04,8.43,5825.41,0.0,0.0,330.35,0.0,
160835,YPF S.A.,Chubut,CONVENCIONAL,1196.58,255.92000000000002,147.95,0.0,0.0,297.13,0.0,
155105,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,1196.35862,0.0,308.26736,0.0,0.0,332.11527,0.0,
145217,YPF S.A.,Santa Cruz,CONVENCIONAL,1196.18,29.259999999999998,11963.68,0.0,0.0,328.12,0.0,
153812,YPF S.A.,Chubut,CONVENCIONAL,1196.0900000000001,1036.6299999999999,799.0699999999999,0.0,0.0,275.87,0.0,
586,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,1196.066329,2690.4283,399.81179,0.0,0.0,334.0,0.0,
158288,TECPETROL S.A.,Neuquén,NO CONVENCIONAL,1195.5708300000001,8705.5409,0.0,0.0,0.0,332.87847,0.0,
97397,YPF S.A.,Santa Cruz,CONVENCIONAL,1195.26,13.02,18217.92,0.0,0.0,318.24,0.0,
159561,TECPETROL S.A.,Neuquén,NO CONVENCIONAL,1194.9721,10442.6604,3752.878,0.0,0.0,333.27153,0.0,
161210,PETROQUIMICA COMODORO RIVADAVIA S.A.,Mendoza,NO CONVENCIONAL,1194.81095,386.318497,4549.13755,0.0,0.0,267.04168,0.0,
159801,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1194.60352,0.013075999999999999,55683.334,0.0,0.0,331.61111,0.0,
158447,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1194.34318,42.620621,58122.666,0.0,0.0,324.19792,0.0,
155488,YPF S.A.,Santa Cruz,CONVENCIONAL,1194.21,81.09,123.64,0.0,0.0,331.74,0.0,
129327,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1193.91236,58.950454,11289.9368,0.0,0.0,332.80555,0.0,
134029,PLUSPETROL S.A.,La Pampa,CONVENCIONAL,1193.417,40.709,40876.737,0.0,0.0,324.0,0.0,
116853,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1193.1100000000001,196.99,38671.270000000004,0.0,0.0,330.01,0.0,
156321,YPF S.A.,Neuquén,CONVENCIONAL,1193.09,7464.07,783.94,0.0,0.0,323.7,0.0,
159950,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1192.741,54.356906,18239.1441,0.0,0.0,323.63056,0.0,
160454,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1192.33446,187.412054,67395.432,0.0,0.0,332.37847,0.0,
143888,YPF S.A.,Chubut,CONVENCIONAL,1192.09,76.08,31299.36,0.0,0.0,325.37,0.0,
160988,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1191.77,0.0,28398.010000000002,0.0,0.0,327.47,0.0,
134481,PLUSPETROL S.A.,Mendoza,CONVENCIONAL,1191.754,2.7840000000000003,22766.002,0.0,0.0,240.0,0.0,
126582,YPF S.A.,Neuquén,CONVENCIONAL,1191.7,9776.08,855.52,0.0,0.0,313.03,0.0,
130204,PLUSPETROL S.A.,La Pampa,CONVENCIONAL,1191.543,0.0,39164.117,0.0,0.0,334.0,0.0,
97177,YPF S.A.,Santa Cruz,CONVENCIONAL,1191.5,36.85,6978.44,0.0,0.0,331.63,0.0,
137754,YPF S.A.,Rio Negro,CONVENCIONAL,1191.1,18.26,7250.09,0.0,0.0,325.15999999999997,0.0,
155618,PETROLEOS SUDAMERICANOS S.A.,Neuquén,CONVENCIONAL,1191.08407,67.600368,1021.9705,0.0,0.0,260.28541,0.0,
48574,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1191.0003,31.228926,14430.9291,0.0,0.0,331.95487,0.0,
109251,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1190.98966,0.0,40560.86446,0.0,0.0,330.755,0.0,
146922,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,1190.59683823,140.22179546,4400.8528003,0.0,0.0,258.35752688,0.0,
160837,YPF S.A.,Mendoza,CONVENCIONAL,1190.57,28.589999999999996,553.55,0.0,0.0,89.19,0.0,
114124,PETROQUIMICA COMODORO RIVADAVIA S.A.,Mendoza,CONVENCIONAL,1190.55198,138.873332,18622.571,0.0,0.0,329.3125,0.0,
164846,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,1190.00867,0.0,11942.7781,0.0,0.0,317.40417,0.0,
144842,YPF S.A.,Neuquén,CONVENCIONAL,1189.83,74.18,46811.25,0.0,0.0,321.3,0.0,
153895,YPF S.A.,Rio Negro,CONVENCIONAL,1189.45,396.47,122.57,0.0,0.0,329.47,0.0,
8697,PLUSPETROL S.A.,Mendoza,CONVENCIONAL,1188.978,370.211,4315.575,0.0,0.0,327.0,0.0,
44022,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,1188.90397,0.0,4330.5437,0.0,0.0,330.65418,0.0,
145124,YPF S.A.,Santa Cruz,CONVENCIONAL,1188.3,1022.88,5377.28,0.0,0.0,324.21,0.0,
98134,YPF S.A.,Santa Cruz,CONVENCIONAL,1188.05,10.22,2264.63,0.0,0.0,326.35,0.0,
160495,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1187.9062,0.0,53737.16132,0.0,0.0,330.72639,0.0,
135671,PLUSPETROL S.A.,Mendoza,CONVENCIONAL,1187.204,0.0,19451.169,0.0,0.0,151.0,0.0,
130101,MADALENA ENERGY ARGENTINA SRL ,Rio Negro,CONVENCIONAL,1187.092,112.788507,74.56884,0.0,0.0,324.39791,0.0,
129565,PECOM SERVICIOS ENERGIA SAU,Chubut,CONVENCIONAL,1186.31052,12.0,22653.95795,0.0,0.0,302.09583,0.0,
163479,CAPEX S.A.,Chubut,CONVENCIONAL,1186.27,0.0,22824.75,0.0,0.0,327.83,0.0,
128070,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1185.89918,58.428193,123703.319,0.0,0.0,327.60208,0.0,
144067,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,1185.8186,345.5057,8849.5307,0.0,0.0,283.719443,0.0,
126438,YPF S.A.,Chubut,CONVENCIONAL,1185.56,58.8,1902.46,0.0,0.0,314.07,0.0,
133620,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1185.45983,11.987989,57572.907999999996,0.0,0.0,330.35763,0.0,
155845,YPF S.A.,Rio Negro,CONVENCIONAL,1184.95,0.63,5520.84,0.0,0.0,312.07,0.0,
123878,PETROLEOS SUDAMERICANOS S.A.,Mendoza,CONVENCIONAL,1184.7846,40.428665,12915.313,0.0,0.0,242.458,0.0,
153937,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1184.32723,32.447157000000004,79699.496,0.0,0.0,320.04513,0.0,
122603,PETROLEOS SUDAMERICANOS S.A.,Mendoza,CONVENCIONAL,1184.1353,71.81933,109830.077,0.0,0.0,241.687,0.0,
123440,PETROLEOS SUDAMERICANOS S.A.,Mendoza,CONVENCIONAL,1184.0335,25.638095,29729.279,0.0,0.0,229.02033,0.0,
46927,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1183.82263,408.76966,17073.497,0.0,0.0,321.32499,0.0,
162253,CAPEX S.A.,Chubut,CONVENCIONAL,1183.78,15.52,51326.72,0.0,0.0,308.64,0.0,
123428,PETROLEOS SUDAMERICANOS S.A.,Mendoza,CONVENCIONAL,1183.4943,25.750055,34762.325000000004,0.0,0.0,241.77066,0.0,
44126,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,1183.41902,28.824127,43274.095,0.0,0.0,319.33194,0.0,
161930,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1183.38929,48.424856999999996,41294.439,0.0,0.0,333.83334,0.0,
116068,YPF S.A.,Neuquén,CONVENCIONAL,1183.1,15524.6,975.86,0.0,0.0,329.52,0.0,
161928,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1183.09972,18.015372999999997,52785.332,0.0,0.0,331.12221999999997,0.0,
49258,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1183.00158,16.194659,110350.206,0.0,0.0,325.78124,0.0,
131011,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1182.96651,46.419246,4843.9297,0.0,0.0,328.98265,0.0,
47848,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1182.85468,46.786607000000004,31395.650999999998,0.0,0.0,332.59514,0.0,
153204,QUINTANA E&P ARGENTINA S.R.L.,Santa Cruz,CONVENCIONAL,1182.43,70.94,1445.21,0.0,0.0,314.21999999999997,0.0,
155808,YPF S.A.,Mendoza,CONVENCIONAL,1182.2,83.47,10669.76,0.0,0.0,323.28,0.0,
153410,YPF S.A.,Santa Cruz,CONVENCIONAL,1182.17,88.76,14238.85,0.0,0.0,331.46,0.0,
135001,YPF S.A.,Santa Cruz,CONVENCIONAL,1181.79,0.0,25063.94,0.0,0.0,326.99,0.0,
135427,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1181.77591,205.592441,8842.6436,0.0,0.0,329.02431,0.0,
49349,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1181.61407,74.486367,64075.611000000004,0.0,0.0,331.77083,0.0,
68949,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1181.28156,0.0,29657.847999999998,0.0,0.0,330.34375,0.0,
92334,YPF S.A.,Chubut,CONVENCIONAL,1181.16,41.35,1538.72,0.0,0.0,311.53,0.0,
68195,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1181.0212999999999,142.061541,3265.0076,0.0,0.0,251.845143,0.0,
49412,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1180.72554,1.725964,27845.652,0.0,0.0,333.3368,0.0,
163529,TECPETROL S.A.,Chubut,CONVENCIONAL,1180.687,54.699714,9271.7744,0.0,0.0,308.70278,0.0,
135364,YPF S.A.,Chubut,CONVENCIONAL,1180.6,0.0,11203.48,0.0,0.0,333.79,0.0,
157436,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1180.46306,14.826939,55928.735,0.0,0.0,330.51389,0.0,
99373,YPF S.A.,Santa Cruz,CONVENCIONAL,1180.05,834.37,19828.09,0.0,0.0,330.4,0.0,
71700,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,1179.77158,36.550675,14755.672999999999,0.0,0.0,325.44584,0.0,
135659,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1179.45583,16.00948,57647.625,0.0,0.0,326.74098,0.0,
165060,YPF S.A.,Santa Cruz,CONVENCIONAL,1179.24,3.64,3520.49,0.0,0.0,266.8,0.0,
134466,PLUSPETROL S.A.,La Pampa,CONVENCIONAL,1178.977,0.0,35817.481,0.0,0.0,334.0,0.0,
69861,VENOIL S.A.,Mendoza,CONVENCIONAL,1178.95,9.06,1500.73,0.0,0.0,219.05,0.0,
127428,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1178.9043,1.25109,33254.839,0.0,0.0,326.90417,0.0,
163060,YPF S.A.,Chubut,CONVENCIONAL,1178.63,50.45,1004.51,0.0,0.0,303.21,0.0,
111009,YPF S.A.,Neuquén,CONVENCIONAL,1177.8899999999999,18.36,80996.77,0.0,0.0,320.33,0.0,
136275,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,1177.72239724,140.475356239,4852.3422056,0.0,0.0,328.67666668,0.0,
101243,YPF S.A.,Santa Cruz,CONVENCIONAL,1177.57,0.0,9569.880000000001,0.0,0.0,317.61,0.0,
7772,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,1177.47,55.02,34651.75,0.0,0.0,303.76,0.0,
128296,YPF S.A.,Neuquén,CONVENCIONAL,1177.1,7.19,67294.73,0.0,0.0,332.0,0.0,
68954,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,1176.936714,0.0,13079.4811,0.0,0.0,297.68749,0.0,
48104,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1176.85809,6.68343,35804.307,0.0,0.0,319.19166,0.0,
114018,PETROQUIMICA COMODORO RIVADAVIA S.A.,Mendoza,CONVENCIONAL,1176.56111,9.967664,3460.08245,0.0,0.0,305.01042,0.0,
47936,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1176.4981,50.066952,79621.672,0.0,0.0,331.06598,0.0,
162455,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1176.44,0.0,4450.71,0.0,0.0,326.44,0.0,
162853,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1176.34,0.0,23558.94,0.0,0.0,319.09,0.0,
161070,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1176.27,0.0,14396.18,0.0,0.0,326.38,0.0,
117262,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,1176.27,0.0,14396.18,0.0,0.0,326.38,0.0,
99559,YPF S.A.,Santa Cruz,CONVENCIONAL,1175.68,24.84,2385.04,0.0,0.0,330.35,0.0,
158265,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,1175.4269,0.0,8177.6507,0.0,0.0,330.09723,0.0,
